month,tavg,tmin,tmax,wdir,wspd,pres,prcp
0.1818181818181818,0.5802469135802473,0.6666666666666667,0.5714285714285716,0.8913649025069638,0.3004115226337448,0.601941747572809,0.0
0.1818181818181818,0.4567901234567904,0.5833333333333333,0.5714285714285716,0.0947075208913649,0.22222222222222224,0.572815533980588,0.0
0.1818181818181818,0.49382716049382713,0.6666666666666667,0.5,0.9108635097493036,0.2510288065843622,0.572815533980588,0.0
0.1818181818181818,0.5925925925925926,0.6666666666666667,0.6428571428571428,0.28690807799442897,0.15637860082304525,0.5533980582524265,0.0
0.1818181818181818,0.6419753086419755,0.8333333333333333,0.5714285714285716,0.38997214484679665,0.19341563786008234,0.5533980582524265,0.0
0.1818181818181818,0.6296296296296298,0.6666666666666667,0.6428571428571428,0.23676880222841226,0.20576131687242802,0.4757281553398087,0.0
0.1818181818181818,0.43209876543209846,0.5,0.5714285714285716,0.5710306406685237,0.2139917695473251,0.42718446601942617,0.0
0.1818181818181818,0.49382716049382713,0.5,0.5714285714285716,0.7910863509749304,0.32098765432098764,0.4563106796116472,0.0
0.1818181818181818,0.5432098765432101,0.7499999999999998,0.5714285714285716,0.403899721448468,0.17695473251028807,0.4563106796116472,0.0
0.1818181818181818,0.5679012345679011,0.5833333333333333,0.7142857142857144,0.0807799442896936,0.31275720164609055,0.5242718446601913,0.0
0.1818181818181818,0.6543209876543208,0.7499999999999998,0.7857142857142856,0.011142061281337047,0.4197530864197532,0.5242718446601913,0.0
0.1818181818181818,0.5802469135802473,0.6666666666666667,0.6428571428571428,0.116991643454039,0.37860082304526754,0.5533980582524265,0.0
0.1818181818181818,0.5555555555555554,0.5833333333333333,0.7142857142857144,0.06685236768802229,0.2674897119341564,0.6213592233009706,0.0
0.1818181818181818,0.5555555555555554,0.7499999999999998,0.5714285714285716,0.4623955431754875,0.17283950617283952,0.5825242718446617,0.0
0.1818181818181818,0.27160493827160526,0.5833333333333333,0.3571428571428572,0.8635097493036211,0.17283950617283952,0.49514563106795606,0.0
0.1818181818181818,0.382716049382716,0.5,0.5,0.46518105849582175,0.16872427983539098,0.4077669902912646,0.0
0.2727272727272727,0.4197530864197532,0.41666666666666674,0.5714285714285716,0.3426183844011142,0.17695473251028807,0.5145631067961176,0.0
0.2727272727272727,0.6049382716049383,0.8333333333333333,0.5714285714285716,0.5236768802228412,0.20576131687242802,0.5242718446601913,0.0
0.2727272727272727,0.5802469135802473,0.8333333333333333,0.5,0.6323119777158774,0.26337448559670784,0.4368932038834856,0.0
0.2727272727272727,0.44444444444444464,0.7499999999999998,0.5714285714285716,0.5821727019498607,0.17695473251028807,0.4077669902912646,0.0
0.2727272727272727,0.5061728395061729,0.5833333333333333,0.5714285714285716,0.30919220055710306,0.16049382716049385,0.4174757281553383,0.0
0.2727272727272727,0.5432098765432101,0.5833333333333333,0.6428571428571428,0.2785515320334262,0.15637860082304525,0.39805825242717674,0.0
0.2727272727272727,0.6049382716049383,0.5833333333333333,0.6428571428571428,0.467966573816156,0.16872427983539098,0.4174757281553383,0.0
0.2727272727272727,0.5802469135802473,0.6666666666666667,0.6428571428571428,0.3593314763231198,0.15637860082304525,0.5436893203883528,0.0
0.2727272727272727,0.7901234567901234,0.6666666666666667,0.9285714285714284,0.03064066852367688,0.4403292181069959,0.5533980582524265,0.0
0.2727272727272727,0.7160493827160495,0.8333333333333333,0.7142857142857144,0.08913649025069638,0.3539094650205762,0.4854368932038824,0.0
0.2727272727272727,0.6049382716049383,0.5833333333333333,0.7142857142857144,0.10584958217270195,0.20164609053497942,0.4563106796116472,0.0
0.2727272727272727,0.5555555555555554,0.5833333333333333,0.6428571428571428,0.3649025069637883,0.17695473251028807,0.4368932038834856,0.0
0.2727272727272727,0.49382716049382713,0.5833333333333333,0.5714285714285716,0.2924791086350975,0.20164609053497942,0.38834951456310307,0.0
0.2727272727272727,0.5555555555555554,0.5833333333333333,0.5714285714285716,0.6434540389972145,0.2139917695473251,0.36893203883495573,0.0
0.2727272727272727,0.6543209876543208,0.8333333333333333,0.5714285714285716,0.44846796657381616,0.23456790123456792,0.38834951456310307,0.0
0.2727272727272727,0.617283950617284,0.9166666666666667,0.6428571428571428,0.34818941504178275,0.18518518518518526,0.4174757281553383,0.0
0.2727272727272727,0.5432098765432101,0.6666666666666667,0.5,0.7353760445682451,0.23456790123456792,0.4077669902912646,0.0
0.2727272727272727,0.48148148148148184,0.6666666666666667,0.5,0.43454038997214484,0.20164609053497942,0.49514563106795606,0.0
0.2727272727272727,0.49382716049382713,0.5,0.7142857142857144,0.298050139275766,0.1275720164609054,0.5922330097087354,0.0
0.2727272727272727,0.5555555555555554,0.6666666666666667,0.5714285714285716,0.8523676880222841,0.18518518518518526,0.6504854368932058,0.0
0.2727272727272727,0.48148148148148184,0.6666666666666667,0.5,0.2757660167130919,0.19753086419753088,0.7184466019417499,0.0
0.2727272727272727,0.48148148148148184,0.5833333333333333,0.5714285714285716,0.20612813370473537,0.20987654320987656,0.6699029126213674,0.0
0.2727272727272727,0.5432098765432101,0.6666666666666667,0.5714285714285716,0.15598885793871867,0.242798353909465,0.5048543689320439,0.0
0.2727272727272727,0.5061728395061729,0.7499999999999998,0.5,0.4233983286908078,0.17695473251028807,0.4368932038834856,0.0
0.2727272727272727,0.5432098765432101,0.5833333333333333,0.5714285714285716,0.83008356545961,0.22222222222222224,0.4563106796116472,0.0
0.2727272727272727,0.6049382716049383,0.6666666666666667,0.5714285714285716,0.3788300835654596,0.22222222222222224,0.49514563106795606,0.0
0.2727272727272727,0.666666666666667,0.7499999999999998,0.6428571428571428,0.13649025069637882,0.2510288065843622,0.4466019417475735,0.0
0.2727272727272727,0.5308641975308643,0.7499999999999998,0.5714285714285716,0.18662952646239556,0.22222222222222224,0.4174757281553383,0.0
0.2727272727272727,0.5432098765432101,0.7499999999999998,0.5714285714285716,0.8579387186629527,0.16049382716049385,0.36893203883495573,0.0
0.2727272727272727,0.5061728395061729,0.7499999999999998,0.5,0.4735376044568245,0.16872427983539098,0.4077669902912646,0.0
0.36363636363636365,0.6419753086419755,0.8333333333333333,0.5714285714285716,0.7214484679665738,0.19341563786008234,0.4466019417475735,0.0
0.36363636363636365,0.6049382716049383,0.8333333333333333,0.6428571428571428,0.596100278551532,0.1810699588477366,0.46601941747573505,0.0
0.36363636363636365,0.7530864197530867,0.8333333333333333,0.7142857142857144,0.2200557103064067,0.28395061728395066,0.4368932038834856,0.0
0.36363636363636365,0.49382716049382713,0.5833333333333333,0.5714285714285716,0.6713091922005571,0.22633744855967083,0.5048543689320439,0.0
0.36363636363636365,0.40740740740740744,0.5,0.5714285714285716,0.2701949860724234,0.12345679012345681,0.6310679611650443,0.0
0.36363636363636365,0.2962962962962967,0.6666666666666667,0.3571428571428572,0.1671309192200557,0.10699588477366259,0.6990291262135884,0.0
0.36363636363636365,0.4567901234567904,0.6666666666666667,0.5,0.3732590529247911,0.13991769547325103,0.572815533980588,0.0
0.36363636363636365,0.5432098765432101,0.6666666666666667,0.5714285714285716,0.34818941504178275,0.12345679012345681,0.4854368932038824,0.0
0.36363636363636365,0.5679012345679011,0.6666666666666667,0.5,0.8328690807799443,0.1646090534979424,0.4854368932038824,0.0
0.36363636363636365,0.5185185185185186,0.7499999999999998,0.5,0.5682451253481894,0.15637860082304525,0.5048543689320439,0.0
0.36363636363636365,0.5555555555555554,0.5833333333333333,0.7142857142857144,0.055710306406685235,0.17283950617283952,0.42718446601942617,0.0
0.36363636363636365,0.5432098765432101,0.5833333333333333,0.5714285714285716,0.14206128133704735,0.17283950617283952,0.3786407766990294,0.0
0.36363636363636365,0.5432098765432101,0.5833333333333333,0.7142857142857144,0.10863509749303621,0.242798353909465,0.4174757281553383,0.0
0.36363636363636365,0.5802469135802473,0.5833333333333333,0.6428571428571428,0.9108635097493036,0.22222222222222224,0.46601941747573505,0.0
0.36363636363636365,0.5802469135802473,0.5833333333333333,0.5714285714285716,0.8690807799442897,0.16872427983539098,0.46601941747573505,0.0
0.36363636363636365,0.48148148148148184,0.5833333333333333,0.5714285714285716,0.32590529247910865,0.1522633744855967,0.5922330097087354,0.0
0.36363636363636365,0.5555555555555554,0.6666666666666667,0.6428571428571428,0.22562674094707522,0.11934156378600827,0.7281553398058236,0.0
0.36363636363636365,0.5308641975308643,0.7499999999999998,0.5,0.4178272980501393,0.09876543209876545,0.7766990291262061,0.0
0.36363636363636365,0.2962962962962967,0.6666666666666667,0.3571428571428572,0.21727019498607242,0.1275720164609054,0.6213592233009706,0.0
0.36363636363636365,0.27160493827160526,0.5833333333333333,0.3571428571428572,0.30362116991643456,0.11111111111111113,0.6407766990291179,0.0
0.36363636363636365,0.39506172839506215,0.7499999999999998,0.3571428571428572,0.2757660167130919,0.12345679012345681,0.7669902912621325,0.0
0.36363636363636365,0.382716049382716,0.6666666666666667,0.3571428571428572,0.2479108635097493,0.11934156378600827,0.7961165048543677,0.0
0.36363636363636365,0.35802469135802495,0.6666666666666667,0.4285714285714284,0.233983286908078,0.1358024691358025,0.5533980582524265,0.0
0.36363636363636365,0.35802469135802495,0.5833333333333333,0.4285714285714284,0.28969359331476324,0.09876543209876545,0.4174757281553383,0.670714992920903
0.36363636363636365,0.382716049382716,0.6666666666666667,0.4285714285714284,0.21727019498607242,0.1646090534979424,0.5145631067961176,0.6894326699354385
0.36363636363636365,0.35802469135802495,0.5833333333333333,0.4285714285714284,0.30919220055710306,0.2510288065843622,0.601941747572809,0.0
0.36363636363636365,0.40740740740740744,0.6666666666666667,0.4285714285714284,0.8551532033426184,0.18518518518518526,0.601941747572809,0.0
0.36363636363636365,0.40740740740740744,0.5833333333333333,0.5,0.18384401114206128,0.20987654320987656,0.4563106796116472,0.4025602605238391
0.36363636363636365,0.32098765432098775,0.5833333333333333,0.4285714285714284,0.2924791086350975,0.14814814814814817,0.4077669902912646,0.4769672432814615
0.36363636363636365,0.32098765432098775,0.6666666666666667,0.3571428571428572,0.27298050139275765,0.08230452674897121,0.4466019417475735,0.5314696884425589
0.36363636363636365,0.4197530864197532,0.6666666666666667,0.4285714285714284,0.3732590529247911,0.11111111111111113,0.4563106796116472,0.294734726644866
0.4545454545454545,0.40740740740740744,0.6666666666666667,0.3571428571428572,0.7325905292479109,0.30452674897119336,0.4077669902912646,0.34634917026542583
0.4545454545454545,0.39506172839506215,0.5833333333333333,0.4285714285714284,0.7353760445682451,0.39917695473251036,0.42718446601942617,0.22563074640081274
0.4545454545454545,0.17283950617283983,0.5833333333333333,0.2142857142857144,0.2395543175487465,0.03703703703703706,0.4563106796116472,0.6483782939251016
0.4545454545454545,0.35802469135802495,0.5833333333333333,0.3571428571428572,0.27298050139275765,0.1358024691358025,0.4466019417475735,0.3812426871870316
0.4545454545454545,0.1234567901234569,0.6666666666666667,0.0714285714285714,0.21727019498607242,0.18518518518518526,0.4854368932038824,0.7671453686103548
0.4545454545454545,0.0740740740740744,0.5833333333333333,0.1428571428571428,0.20891364902506965,0.11111111111111113,0.533980582524265,0.745452171562502
0.4545454545454545,0.23456790123456805,0.5833333333333333,0.3571428571428572,0.8189415041782729,0.12345679012345681,0.5825242718446617,0.3538182826936708
0.4545454545454545,0.28395061728395055,0.6666666666666667,0.3571428571428572,0.2618384401114206,0.16049382716049385,0.5533980582524265,0.30890434157681673
0.4545454545454545,0.2592592592592595,0.41666666666666674,0.4285714285714284,0.22562674094707522,0.15637860082304525,0.5922330097087354,0.6439613934532
0.4545454545454545,0.27160493827160526,0.5,0.4285714285714284,0.07520891364902507,0.17695473251028807,0.5825242718446617,0.6544065912354572
0.4545454545454545,0.2962962962962967,0.5833333333333333,0.4285714285714284,0.7576601671309192,0.1275720164609054,0.5048543689320439,0.7111429450950365
0.4545454545454545,0.2962962962962967,0.5833333333333333,0.5,0.04456824512534819,0.11111111111111113,0.5533980582524265,0.6272245206417253
0.4545454545454545,0.2592592592592595,0.6666666666666667,0.2857142857142856,0.17548746518105848,0.14403292181069963,0.49514563106795606,0.6950791549547652
0.4545454545454545,0.061728395061728225,0.5833333333333333,0.0714285714285714,0.2116991643454039,0.26337448559670784,0.5048543689320439,0.8446192815417896
0.4545454545454545,0.14814814814814836,0.5,0.3571428571428572,0.26740947075208915,0.11522633744855967,0.4854368932038824,0.6527022000752392
0.4545454545454545,0.0740740740740744,0.5,0.1428571428571428,0.15041782729805014,0.09465020576131686,0.6213592233009706,0.6090017216087781
0.4545454545454545,0.28395061728395055,0.5833333333333333,0.4285714285714284,0.22841225626740946,0.22222222222222224,0.4757281553398087,0.5629081221303254
0.4545454545454545,0.0740740740740744,0.6666666666666667,0.0714285714285714,0.23119777158774374,0.21810699588477364,0.5242718446601913,0.3844269053288915
0.4545454545454545,0.2592592592592595,0.5,0.3571428571428572,0.25348189415041783,0.09876543209876545,0.5242718446601913,0.3812426871870316
0.4545454545454545,0.27160493827160526,0.5833333333333333,0.2857142857142856,0.28133704735376047,0.06995884773662553,0.6310679611650443,0.5901668324185655
0.4545454545454545,0.17283950617283983,0.5833333333333333,0.3571428571428572,0.18662952646239556,0.07818930041152267,0.7281553398058236,0.5575384579406518
0.4545454545454545,0.13580246913580263,0.5,0.3571428571428572,0.6183844011142061,0.20164609053497942,0.5145631067961176,0.36798789762562156
0.4545454545454545,0.308641975308642,0.5,0.4285714285714284,0.596100278551532,0.13991769547325103,0.4757281553398087,0.019574609924413573
0.4545454545454545,0.2962962962962967,0.5,0.4285714285714284,0.4011142061281337,0.17283950617283952,0.5825242718446617,0.5360507993302663
0.4545454545454545,0.3333333333333335,0.5,0.5,0.15041782729805014,0.11111111111111113,0.6504854368932058,0.6745974895626249
0.4545454545454545,0.22222222222222232,0.6666666666666667,0.3571428571428572,0.4428969359331476,0.08641975308641978,0.7572815533980588,0.4789709465511639
0.4545454545454545,0.3456790123456792,0.5,0.5,0.2757660167130919,0.102880658436214,0.7669902912621325,0.3844269053288915
0.4545454545454545,0.382716049382716,0.6666666666666667,0.4285714285714284,0.6657381615598886,0.23045267489711938,0.7961165048543677,0.32639387820031013
0.4545454545454545,0.43209876543209846,0.5833333333333333,0.4285714285714284,0.6991643454038997,0.14814814814814817,0.7669902912621325,0.17106117329137885
0.4545454545454545,0.5061728395061729,0.6666666666666667,0.5714285714285716,0.10584958217270195,0.1358024691358025,0.6796116504854268,0.0
0.5454545454545454,0.5185185185185186,0.5833333333333333,0.6428571428571428,0.07799442896935933,0.17283950617283952,0.4757281553398087,0.0
0.5454545454545454,0.382716049382716,0.5833333333333333,0.5714285714285716,0.10027855153203342,0.11934156378600827,0.32038834951455897,0.6492503884673704
0.5454545454545454,0.3456790123456792,0.6666666666666667,0.3571428571428572,0.2841225626740947,0.17283950617283952,0.6310679611650443,0.6430664989823894
0.5454545454545454,0.40740740740740744,0.5833333333333333,0.4285714285714284,0.8161559888579387,0.19753086419753088,0.6504854368932058,0.45799579959412573
0.5454545454545454,0.49382716049382713,0.7499999999999998,0.5714285714285716,0.0807799442896936,0.20576131687242802,0.533980582524265,0.5901668324185655
0.5454545454545454,0.4567901234567904,0.6666666666666667,0.5,0.20612813370473537,0.1358024691358025,0.572815533980588,0.6643461738803182
0.5454545454545454,0.49382716049382713,0.7499999999999998,0.4285714285714284,0.8467966573816156,0.1893004115226338,0.5436893203883528,0.3812426871870316
0.5454545454545454,0.6296296296296298,0.7499999999999998,0.6428571428571428,0.07520891364902507,0.21810699588477364,0.5922330097087354,0.5051453291935045
0.5454545454545454,0.5185185185185186,0.5833333333333333,0.5,0.2590529247910863,0.14814814814814817,0.7281553398058236,0.19624098761668787
0.5454545454545454,0.46913580246913567,0.5833333333333333,0.5,0.005571030640668524,0.14814814814814817,0.6796116504854268,0.5575384579406518
0.5454545454545454,0.28395061728395055,0.5833333333333333,0.4285714285714284,0.9303621169916435,0.28395061728395066,0.601941747572809,0.47494379877503445
0.5454545454545454,0.37037037037037024,0.5833333333333333,0.5,0.32590529247910865,0.11934156378600827,0.5533980582524265,0.29956737210915535
0.5454545454545454,0.32098765432098775,0.5833333333333333,0.5,0.2590529247910863,0.09465020576131686,0.6310679611650443,0.7059267166196374
0.5454545454545454,0.4197530864197532,0.6666666666666667,0.5,0.2757660167130919,0.11111111111111113,0.6990291262135884,0.47494379877503445
0.5454545454545454,0.4567901234567904,0.6666666666666667,0.5,0.28133704735376047,0.08641975308641978,0.6990291262135884,0.037444828688609114
0.5454545454545454,0.4567901234567904,0.6666666666666667,0.5,0.20891364902506965,0.19753086419753088,0.6310679611650443,0.0
0.5454545454545454,0.5185185185185186,0.6666666666666667,0.5,0.2618384401114206,0.13991769547325103,0.5145631067961176,0.0
0.5454545454545454,0.5061728395061729,0.5833333333333333,0.5,0.9025069637883009,0.15637860082304525,0.572815533980588,0.1523775754200572
0.5454545454545454,0.5432098765432101,0.6666666666666667,0.6428571428571428,0.20891364902506965,0.11522633744855967,0.5631067961165002,0.46451628236303555
0.5454545454545454,0.5925925925925926,0.7499999999999998,0.6428571428571428,0.06963788300835655,0.23045267489711938,0.5242718446601913,0.0
0.5454545454545454,0.5061728395061729,0.6666666666666667,0.5,0.8217270194986073,0.19753086419753088,0.5436893203883528,0.22563074640081274
0.5454545454545454,0.28395061728395055,0.6666666666666667,0.4285714285714284,0.20891364902506965,0.15637860082304525,0.5922330097087354,0.4419245233339641
0.5454545454545454,0.32098765432098775,0.5833333333333333,0.4285714285714284,0.15877437325905291,0.11522633744855967,0.601941747572809,0.7690967177897147
0.5454545454545454,0.43209876543209846,0.6666666666666667,0.4285714285714284,0.3398328690807799,0.09465020576131686,0.6116504854368969,0.35011767886142603
0.5454545454545454,0.382716049382716,0.5,0.5,0.36768802228412256,0.16049382716049385,0.6310679611650443,0.31783522498808925
0.5454545454545454,0.2962962962962967,0.5,0.4285714285714284,0.2924791086350975,0.14403292181069963,0.7087378640776762,0.23888553596222276
0.5454545454545454,0.37037037037037024,0.5833333333333333,0.4285714285714284,0.17827298050139276,0.15637860082304525,0.7281553398058236,0.6366906180332299
0.5454545454545454,0.35802469135802495,0.6666666666666667,0.5,0.22841225626740946,0.04938271604938274,0.6699029126213674,0.4321427719791816
0.5454545454545454,0.46913580246913567,0.6666666666666667,0.5,0.29526462395543174,0.11111111111111113,0.5825242718446617,0.3610252662336105
0.5454545454545454,0.49382716049382713,0.5833333333333333,0.5,0.116991643454039,0.19341563786008234,0.6407766990291179,0.1318226392614933
0.5454545454545454,0.35802469135802495,0.5833333333333333,0.4285714285714284,0.8746518105849582,0.1522633744855967,0.6504854368932058,0.294734726644866
